label,Attack,AttackCount,AddSingleStageDamage,AddOverAttackDamage,BP,Hit,SureHit,Hate,Weapon,WeaponSub,Speed,AfterCasterSpeed,AfterTargetSpeed,Attribute,BaseParameter,BeforeGuard,AfterGuard,OverAttack,OverAttackLeft,OverAttackRight,OverAttackSelf,Bump,Limit,HitArea,Penetration,RaceSlayer,Random,ReserveType,ReserveProb,ReserveCancel,TargetType,TargetParty,Trace,TraceDifficulty,Turn,BaseElement,EffectType,EffectParam,AddEffectSequence,AddEffect,AddEffectParam,Sequence,DisableSelect,DisableOutActor,DisableOutActorObject
MAG_MG_E_03_Su03,51,1,5,30,3,100,0,28,Magic,None,1,0,0,Ice None,Int Wil,0,0,1,1,1,1,0,0,Air,0,None,0,None,0,1,Single,Target,0,0,1,Sui None None,RecoverSpecial InvalidGuard None None,0 100 0 0,None,None None,0 0,MG_E_03,0,0,0
MAG_MG_E_04_Su04,0,1,6,44,4,100,0,0,Magic,None,4,0,0,None None,Int Wil,0,0,0,0,0,0,0,0,Air,0,None,0,None,0,0,All,Caster,0,0,2,Sui None None,Speed PartyBP None None,8 2 0 0,None,None None,0 0,MG_E_04,0,1,0
MAG_MG_E_05_Su05,50,1,7,48,5,100,0,28,Magic,None,1,0,0,Ice None,Int Wil,0,0,1,2,2,1,0,1,Air,0,None,0,None,0,0,All,Target,0,0,2,Sui None None,Speed None None None,-8 0 0 0,None,None None,0 0,MG_E_05,0,1,0
OHS_WL000_A04_BLD01,26,1,25,25,1,95,1,22,OneHandedSword,StandardLSword,5,0,0,Slash None,Qui Vit,0,0,1,0,3,1,0,0,None,0,None,0,None,0,0,Single,Target,0,0,0,None None None,InvalidGuard Stun None None,0 50 0 0,B0/Blood_01,None LPBreak,0 1,WL000_A04,1,0,0
OHS_WL000_A04_BLD02,39,1,26,15,2,95,1,24,OneHandedSword,StandardLSword,-4,0,0,Slash None,Qui Vit,1,0,1,0,0,0,0,0,None,0,None,0,Follow,100,0,Other,Target,0,0,0,None None None,InvalidGuard None None None,0 0 0 0,B0/Blood_01,None LPBreak,0 1,WL000_A04,1,0,0
OHS_WL000_A04_BLD03,51,1,27,27,3,95,1,28,OneHandedSword,StandardLSword,2,0,0,Slash None,Qui Vit,0,0,1,0,0,0,0,0,None,0,None,0,Chase,100,0,Single,Target,0,0,0,None None None,InvalidGuard None None None,0 0 0 0,B0/Blood_01,None LPBreak,0 1,WL000_A04,1,0,0
OHS_WL000_B01_BLD01,45,1,28,28,4,95,1,26,OneHandedSword,StandardLSword,2,0,0,Slash None,Str Vit,0,0,1,2,2,1,0,0,None,0,None,0,None,0,0,Single,Target,0,0,0,None None None,InvalidGuard Death None None,0 75 0 0,B0/Blood_01,None LPBreak,0 2,WL000_B01,1,0,0
OHS_WL000_B01_BLD02,60,1,29,29,5,95,1,30,OneHandedSword,StandardLSword,0,0,0,Slash None,Str Vit,0,0,1,3,1,1,0,0,None,0,None,0,None,0,0,Single,Target,0,0,0,None None None,InvalidGuard Darkness None None,0 75 0 0,B0/Blood_01,None LPBreak,0 1,WL000_B01,1,0,0
THS_WH000_A02_BLD03,88,1,5,24,3,89,1,65,TwoHandedSword,StandardGSword,-2,6,4,Slash None,Tec Vit,1,0,1,0,0,1,0,0,None,0,None,0,Counter,85,0,Single,Target,0,0,0,None None None,InvalidGuard Attack None None,0 -20 0 0,B0/Blood_01,None LPBreak,0 1,WH000_A02,1,0,0
THS_WH000_A04_BLD01,30,1,40,23,2,89,1,38,TwoHandedSword,StandardGSword,1,4,3,Slash Strike,Str Vit,0,0,1,0,3,1,0,0,None,0,None,0,None,0,0,Single,Target,0,0,0,None None None,InvalidGuard Defense Stun None,0 -10 100 0,B0/Blood_01,None LPBreak,0 1,WH000_A04,1,0,0
THS_WH000_A04_BLD02,67,1,43,26,5,84,1,56,TwoHandedSword,StandardGSword,1,10,5,Slash Strike,Str Vit,0,0,1,2,2,1,5,0,None,0,None,0,None,0,0,Single,Target,0,0,0,None None None,InvalidGuard Defense None None,0 -10 0 0,B0/Blood_01,None LPBreak,0 1,WH000_A04,1,0,0
THS_WH000_B01_BLD01,25,1,41,24,3,89,1,37,TwoHandedSword,StandardGSword,-2,6,4,Slash None,Str Wil,0,0,1,2,2,1,0,0,None,0,None,0,None,0,0,All,Target,0,0,0,None None None,InvalidGuard Speed None None,0 -8 0 0,B0/Blood_01,None LPBreak,0 2,WH000_B01,1,1,0
THS_WH000_B01_BLD02,28,1,42,25,4,89,1,38,TwoHandedSword,StandardGSword,-1,8,4,Slash None,Str Wil,0,0,1,2,2,1,0,0,None,0,None,0,None,0,0,All,Target,0,0,0,None None None,InvalidGuard Death None None,0 50 0 0,B0/Blood_01,None LPBreak,0 3,WH000_B01a,1,1,0
OHG_GL000_B03_BLD01,23,1,27,27,3,95,1,21,OneHandedGun,StandardOGun,3,0,0,Stab None,Tec Vit,0,0,1,0,4,1,0,0,Air,0,None,0,None,0,1,Single,Target,0,0,0,None None None,InvalidGuard OverAttackBuff None None,0 10 0 0,B0/Blood_01,None LPBreak,0 2,GL000_B03,1,0,0
OHG_GL000_B03_BLD02,32,1,18,43,4,95,1,23,OneHandedGun,StandardOGun,3,0,0,Stab None,Tec Vit,0,0,1,0,4,1,0,0,Air,0,None,0,None,0,1,Single,Target,0,0,0,None None None,InvalidGuard None None None,0 0 0 0,B0/Blood_01,None LPBreak,0 2,GL000_B03,1,0,0
OHG_GL000_B04_BLD01,17,1,25,25,1,95,1,17,OneHandedGun,StandardOGun,2,0,0,Stab None,Tec Vit,0,0,1,0,3,1,0,0,Air,0,None,0,None,0,0,Single,Target,0,0,0,None None None,InvalidGuard Attack Poison None,0 -10 75 0,B0/Blood_01,None LPBreak,0 1,GL000_B04a,1,1,0
OHG_GL000_B04_BLD02,39,1,28,28,4,95,1,25,OneHandedGun,StandardOGun,0,0,0,Stab None,Tec Vit,0,0,1,2,2,1,0,0,Air,0,None,0,None,0,0,Single,Target,0,0,0,None None None,InvalidGuard Attack Death None,0 -10 75 0,B0/Blood_01,None LPBreak,0 2,GL000_B04b,1,1,0
OHG_GL000_B05_BLD01,28,1,26,26,2,95,1,22,OneHandedGun,StandardOGun,-1,0,0,Stab None,Tec Vit,0,0,1,3,0,1,0,0,Air,1,None,0,None,0,1,Single,Target,0,0,0,None None None,InvalidGuard None None None,0 0 0 0,B0/Blood_01,None LPBreak,0 1,GL000_B05,1,1,0
THG_GH000_A02_BLD01,37,1,41,21,1,89,1,42,TwoHandedGun,StandardTGun,-6,2,2,Strike None,Tec Vit,0,1,1,3,0,1,0,0,Ground,0,None,0,None,0,1,Single,Target,0,0,0,None None None,InvalidGuard Speed None None,0 -8 0 0,B0/Blood_01,None LPBreak,0 1,GH000_A02,1,1,0
THG_GH000_A02_BLD02,48,1,43,23,3,89,1,47,TwoHandedGun,StandardTGun,0,6,4,Strike None,Tec Vit,0,0,1,2,2,1,0,0,Ground,0,None,0,None,0,1,Single,Target,0,0,0,None None None,InvalidGuard Speed Confusion None,0 -8 75 0,B0/Blood_01,None LPBreak,0 2,GH000_A02a,1,1,0
THG_GH000_A03_BLD01,64,1,44,24,4,86,1,54,TwoHandedGun,StandardTGun,1,8,4,Strike None,Tec Vit,0,1,1,0,3,1,0,0,Air,0,None,0,None,0,1,Single,Target,0,0,0,None None None,InvalidGuard HateUp None None,0 100 0 0,B0/Blood_01,None LPBreak,0 1,GH000_A03,1,0,0
THG_GH000_B01_BLD01,41,1,42,22,2,89,1,44,TwoHandedGun,StandardTGun,-1,4,3,Strike None,Tec Vit,0,0,1,2,2,1,0,0,Air,0,None,0,None,0,1,Single,Target,0,0,0,None None None,InvalidGuard Stun None None,0 50 0 0,B0/Blood_01,None LPBreak,0 1,GH000_B01,1,0,0
THG_GH000_B02_BLD01,35,1,44,24,4,89,1,42,TwoHandedGun,StandardTGun,0,8,4,Strike None,Tec Vit,0,0,1,2,2,1,0,0,Air,0,None,0,None,0,0,All,Target,0,0,0,None None None,InvalidGuard None None None,0 0 0 0,B0/Blood_01,None LPBreak,0 1,GH000_B02,1,1,0
THG_GH000_B02_BLD02,35,1,45,25,5,89,1,42,TwoHandedGun,StandardTGun,0,10,5,Strike None,Tec Vit,0,0,1,3,3,1,0,0,Air,0,None,0,None,0,0,All,Target,0,0,0,None None None,InvalidGuard Death None None,0 50 0 0,B0/Blood_01,None LPBreak,0 3,GH000_B02a,1,1,0
MAR_MA000_B06_BLD01,28,1,29,29,2,98,1,18,MartialArts,PunchArts,2,0,0,Strike Fire,Str Vit,0,1,1,0,3,1,0,0,None,0,None,0,None,0,0,Single,Target,0,0,0,None None None,InvalidGuard None None None,0 0 0 0,B0/Blood_01,Attack LPBreak,10 1,MA000_B06,1,1,0
MAR_MA000_B06_BLD02,38,1,30,30,3,98,1,19,MartialArts,PunchArts,3,0,0,Strike Fire,Str Vit,0,1,1,0,3,1,0,0,None,0,None,0,None,0,0,Single,Target,0,0,0,None None None,InvalidGuard None None None,0 0 0 0,B0/Blood_01,Attack LPBreak,10 1,MA000_B06,1,1,0
MAR_MA000_B01_BLD01,22,1,25,25,1,95,1,16,MartialArts,KickArts,3,1,2,Strike Ice,Str Vit,0,0,1,3,0,1,0,0,None,0,None,0,None,0,0,Single,Target,0,0,0,None None None,InvalidGuard Stun None None,0 100 0 0,B0/Blood_01,None LPBreak,0 1,MA000_B01,1,0,0
MAR_MA000_B01_BLD02,43,1,28,28,4,95,1,21,MartialArts,KickArts,1,4,3,Strike Ice,Str Vit,0,0,1,2,2,1,0,0,None,0,None,0,None,0,0,Single,Target,0,0,0,None None None,InvalidGuard Death None None,0 75 0 0,B0/Blood_01,None LPBreak,0 2,MA000_B01a,1,0,0
MAR_MA000_B09_BLD01,83,1,5,27,3,92,1,29,MartialArts,StrikeArts,-1,6,4,Strike None,Tec Vit,1,0,1,0,0,1,0,0,None,0,None,0,Counter,85,0,Single,Target,0,0,0,None None None,InvalidGuard HateReset HateUp None,0 0 100 0,B0/Blood_01,None LPBreak,0 1,MA000_B09,1,1,0
SL_RB_A_01_IHA01,0,1,11,20,2,100,0,0,InheritArts,None,0,0,0,None None,None None,0,0,0,0,0,0,0,0,None,0,None,0,None,0,0,Self,Caster,0,0,0,None None None,InvalidEffect None None None,8 0 0 0,None,None None,0 0,RB_A_01,0,0,0
SL_RB_A_02_IHA02,0,1,11,20,2,100,0,0,InheritArts,None,0,0,0,None None,None None,0,0,0,0,0,0,0,0,None,0,None,0,None,0,0,Self,Caster,0,0,0,None None None,OverAttackArea None None None,1 0 0 0,None,None None,0 0,RB_A_02,0,0,0
SL_RB_A_03_IHA03,0,1,12,21,3,100,0,0,InheritArts,None,0,0,0,None None,None None,0,0,0,0,0,0,0,0,None,0,None,0,None,0,0,Self,Caster,0,0,0,None None None,ArtsDamageUp None None None,4 0 0 0,None,None None,0 0,RB_A_03,0,0,0
SL_RB_A_04_IHA04,0,1,11,20,4,100,0,0,InheritArts,None,0,0,0,None None,None None,0,0,0,0,0,0,0,0,None,0,None,0,None,0,0,Self,Caster,0,0,0,None None None,BPCostUp None None None,-1 0 0 0,None,None None,0 0,RB_A_04,0,0,0
SL_RB_B_01_IHA05,0,1,12,21,3,100,0,0,InheritArts,None,0,0,0,None None,None None,0,0,0,0,0,0,0,0,None,0,None,0,None,0,0,Single,Caster,0,0,0,None None None,Attack None None None,20 0 0 0,None,None None,0 0,RB_B_01,0,0,0
SL_RB_B_02_IHA06,0,1,12,21,3,100,0,0,InheritArts,None,0,0,0,None None,None None,0,0,0,0,0,0,0,0,None,0,None,0,None,0,0,Single,Caster,0,0,0,None None None,Defense None None None,20 0 0 0,None,None None,0 0,RB_B_02,0,0,0
SL_RB_B_03_IHA07,0,1,12,21,3,100,0,0,InheritArts,None,0,0,0,None None,None None,0,0,0,0,0,0,0,0,None,0,None,0,None,0,0,Single,Caster,0,0,0,None None None,Speed None None None,16 0 0 0,None,None None,0 0,RB_B_03,0,0,0
SL_RB_B_04_IHA08,0,1,12,21,3,100,0,0,InheritArts,None,0,0,0,None None,None None,0,0,0,0,0,0,0,0,None,0,None,0,None,0,0,Single,Caster,0,0,0,None None None,Magic None None None,20 0 0 0,None,None None,0 0,RB_B_04,0,0,0
SL_RB_B_05_IHA09,0,1,11,20,2,100,0,0,InheritArts,None,0,0,0,None None,None None,0,0,0,0,0,0,0,0,None,0,None,0,None,0,0,Single,Caster,0,0,0,None None None,RecoverStatus None None None,0 0 0 0,None,None None,0 0,RB_B_05,0,0,0
SL_RB_C_01_IHA10,10,1,11,20,2,95,0,10,InheritArts,None,-1,0,0,Neutral None,Int Wil,0,0,1,1,0,1,0,0,Air,0,None,0,None,0,0,Single,Target,0,0,0,None None None,Paralysis None None None,50 0 0 0,None,None None,0 0,RB_C_01,0,0,0
SL_RB_C_02_IHA11,11,1,11,20,1,95,0,11,InheritArts,None,1,0,0,Neutral None,Int Wil,0,0,1,0,1,1,0,0,Air,0,None,0,None,0,0,Single,Target,0,0,0,None None None,Poison None None None,75 0 0 0,None,None None,0 0,RB_C_02,0,0,0
SL_RB_C_03_IHA12,12,1,11,20,2,95,0,12,InheritArts,None,1,0,0,Neutral None,Int Wil,0,0,1,0,1,1,0,0,Air,0,None,0,None,0,0,Single,Target,0,0,0,None None None,Darkness None None None,50 0 0 0,None,None None,0 0,RB_C_03,0,0,0
SL_RB_C_04_IHA13,10,1,11,20,2,95,0,10,InheritArts,None,0,0,0,Neutral None,Int Wil,0,0,1,1,1,1,0,0,Air,0,None,0,None,0,0,Single,Target,0,0,0,None None None,Stench None None None,100 0 0 0,None,None None,0 0,RB_C_04,0,0,0
SL_RB_C_05_IHA14,11,1,11,20,1,95,0,11,InheritArts,None,-1,0,0,Neutral None,Int Wil,0,0,1,1,0,1,0,0,Air,0,None,0,None,0,0,Single,Target,0,0,0,None None None,Confusion None None None,50 0 0 0,None,None None,0 0,RB_C_05,0,0,0
SL_RB_C_06_IHA15,13,1,11,20,1,95,0,13,InheritArts,None,1,0,0,Neutral None,Int Wil,0,0,1,0,1,1,0,0,Air,0,None,0,None,0,0,Single,Target,0,0,0,None None None,HateUp None None None,100 0 0 0,None,None None,0 0,RB_C_06,0,0,0
ARTS_001,25,1,24,24,2,95,0,21,None,None,2,0,0,Stab None,Tec Wil,0,1,1,0,3,1,0,0,None,0,None,0,None,0,0,Single,Target,0,0,0,None None None,Attack None None None,-10 0 0 0,None,None None,0 0,M300_B01a,0,0,0
ARTS_002,25,1,24,24,2,95,0,21,None,None,2,0,0,Stab None,Tec Wil,0,1,1,0,3,1,0,0,None,0,None,0,None,0,0,Single,Target,0,0,0,None None None,Attack None None None,-10 0 0 0,None,None None,0 0,M300_B01a,0,0,0
ARTS_003,25,1,24,24,2,95,0,21,None,None,2,0,0,Stab None,Tec Wil,0,1,1,0,3,1,0,0,None,0,None,0,None,0,0,Single,Target,0,0,0,None None None,Attack None None None,-10 0 0 0,None,None None,0 0,M300_B01a,0,0,0
ARTS_004,25,1,24,24,2,95,0,21,None,None,2,0,0,Stab None,Tec Wil,0,1,1,0,3,1,0,0,None,0,None,0,None,0,0,Single,Target,0,0,0,None None None,Attack None None None,-10 0 0 0,None,None None,0 0,M300_B01a,0,0,0
ARTS_005,25,1,24,24,2,95,0,21,None,None,2,0,0,Stab None,Tec Wil,0,1,1,0,3,1,0,0,None,0,None,0,None,0,0,Single,Target,0,0,0,None None None,Attack None None None,-10 0 0 0,None,None None,0 0,M300_B01a,0,0,0
ARTS_006,25,1,24,24,2,95,0,21,None,None,2,0,0,Stab None,Tec Wil,0,1,1,0,3,1,0,0,None,0,None,0,None,0,0,Single,Target,0,0,0,None None None,Attack None None None,-10 0 0 0,None,None None,0 0,M300_B01a,0,0,0
ARTS_007,25,1,24,24,2,95,0,21,None,None,2,0,0,Stab None,Tec Wil,0,1,1,0,3,1,0,0,None,0,None,0,None,0,0,Single,Target,0,0,0,None None None,Attack None None None,-10 0 0 0,None,None None,0 0,M300_B01a,0,0,0
ARTS_008,25,1,24,24,2,95,0,21,None,None,2,0,0,Stab None,Tec Wil,0,1,1,0,3,1,0,0,None,0,None,0,None,0,0,Single,Target,0,0,0,None None None,Attack None None None,-10 0 0 0,None,None None,0 0,M300_B01a,0,0,0
ARTS_009,25,1,24,24,2,95,0,21,None,None,2,0,0,Stab None,Tec Wil,0,1,1,0,3,1,0,0,None,0,None,0,None,0,0,Single,Target,0,0,0,None None None,Attack None None None,-10 0 0 0,None,None None,0 0,M300_B01a,0,0,0
ARTS_010,25,1,24,24,2,95,0,21,None,None,2,0,0,Stab None,Tec Wil,0,1,1,0,3,1,0,0,None,0,None,0,None,0,0,Single,Target,0,0,0,None None None,Attack None None None,-10 0 0 0,None,None None,0 0,M300_B01a,0,0,0
ARTS_011,25,1,24,24,2,95,0,21,None,None,2,0,0,Stab None,Tec Wil,0,1,1,0,3,1,0,0,None,0,None,0,None,0,0,Single,Target,0,0,0,None None None,Attack None None None,-10 0 0 0,None,None None,0 0,M300_B01a,0,0,0
ARTS_012,25,1,24,24,2,95,0,21,None,None,2,0,0,Stab None,Tec Wil,0,1,1,0,3,1,0,0,None,0,None,0,None,0,0,Single,Target,0,0,0,None None None,Attack None None None,-10 0 0 0,None,None None,0 0,M300_B01a,0,0,0
ARTS_013,25,1,24,24,2,95,0,21,None,None,2,0,0,Stab None,Tec Wil,0,1,1,0,3,1,0,0,None,0,None,0,None,0,0,Single,Target,0,0,0,None None None,Attack None None None,-10 0 0 0,None,None None,0 0,M300_B01a,0,0,0
ARTS_014,25,1,24,24,2,95,0,21,None,None,2,0,0,Stab None,Tec Wil,0,1,1,0,3,1,0,0,None,0,None,0,None,0,0,Single,Target,0,0,0,None None None,Attack None None None,-10 0 0 0,None,None None,0 0,M300_B01a,0,0,0
ARTS_015,25,1,24,24,2,95,0,21,None,None,2,0,0,Stab None,Tec Wil,0,1,1,0,3,1,0,0,None,0,None,0,None,0,0,Single,Target,0,0,0,None None None,Attack None None None,-10 0 0 0,None,None None,0 0,M300_B01a,0,0,0
ARTS_016,25,1,24,24,2,95,0,21,None,None,2,0,0,Stab None,Tec Wil,0,1,1,0,3,1,0,0,None,0,None,0,None,0,0,Single,Target,0,0,0,None None None,Attack None None None,-10 0 0 0,None,None None,0 0,M300_B01a,0,0,0
ARTS_017,25,1,24,24,2,95,0,21,None,None,2,0,0,Stab None,Tec Wil,0,1,1,0,3,1,0,0,None,0,None,0,None,0,0,Single,Target,0,0,0,None None None,Attack None None None,-10 0 0 0,None,None None,0 0,M300_B01a,0,0,0
ARTS_018,25,1,24,24,2,95,0,21,None,None,2,0,0,Stab None,Tec Wil,0,1,1,0,3,1,0,0,None,0,None,0,None,0,0,Single,Target,0,0,0,None None None,Attack None None None,-10 0 0 0,None,None None,0 0,M300_B01a,0,0,0
ARTS_019,25,1,24,24,2,95,0,21,None,None,2,0,0,Stab None,Tec Wil,0,1,1,0,3,1,0,0,None,0,None,0,None,0,0,Single,Target,0,0,0,None None None,Attack None None None,-10 0 0 0,None,None None,0 0,M300_B01a,0,0,0
ARTS_020,25,1,24,24,2,95,0,21,None,None,2,0,0,Stab None,Tec Wil,0,1,1,0,3,1,0,0,None,0,None,0,None,0,0,Single,Target,0,0,0,None None None,Attack None None None,-10 0 0 0,None,None None,0 0,M300_B01a,0,0,0
EN_ARTS_001,5,1,24,24,1,95,0,5,None,None,-1,3,3,Lightning None,Int Wil,1,0,1,1,0,1,0,0,Ground,0,None,0,None,0,0,All,Target,0,0,0,None None None,ChantExtend None None None,100 0 0 0,None,None None,0 0,M042_A05a,0,1,0
EN_ARTS_002,13,1,23,23,2,94,0,13,None,None,0,0,0,Strike None,Vit Vit,1,0,1,1,1,1,1,0,None,0,None,0,None,0,0,Single,Target,0,0,0,None None None,None None None None,0 0 0 0,None,None None,0 0,M052_A01a,0,0,0
EN_ARTS_003,0,1,24,24,2,100,0,0,None,None,-3,0,0,None None,None None,0,0,0,0,0,0,0,0,None,0,None,0,None,0,0,Self,Caster,0,0,0,None None None,ArtsDamageUp Defense Speed None,6 20 16 0,None,None None,0 0,M210_A04a,1,1,0
EN_ARTS_004,26,1,26,26,3,95,0,22,None,None,1,0,0,Ice None,Int Wil,1,1,1,0,0,0,0,0,Air,0,None,0,None,0,1,Single,Target,0,0,0,Sui None None,RecoverSpecial InvalidGuard MagicCalculation None,0 100 0 0,None,None None,0 0,MG_E_03,0,0,0
EN_ARTS_005,25,1,26,26,3,94,0,21,None,None,8,0,0,Fire None,Int Wil,1,1,1,0,0,0,1,0,Air,0,None,0,None,0,0,AreaBack,Target,0,0,0,None None None,HateUp AreaBump None None,100 100 0 0,None,None None,0 0,M300_A01a,0,0,0
EN_ARTS_006,33,3,26,26,3,95,0,8,None,None,0,0,0,Slash Fire,Str Wil,1,1,1,0,0,0,0,0,Air,0,None,0,None,0,0,RandomAll,Target,0,0,0,None None None,Stun StunMecha None None,50 50 0 0,None,None None,0 0,M300_A11a,0,0,0
EN_ARTS_007,4,1,26,26,3,95,0,4,None,None,-4,0,0,Neutral None,Int Wil,1,1,1,0,0,0,0,0,None,0,None,0,None,0,0,All,Target,0,0,0,None None None,Poison None None None,35 0 0 0,None,None None,0 0,M300_A22a,0,0,0
EN_ARTS_008,13,1,26,26,3,95,0,13,None,None,-8,0,0,Ice Lightning,Int Wil,1,1,1,0,0,0,0,0,Air,0,None,0,None,0,0,All,Target,0,0,0,None None None,Death Shield None None,30 -5 0 0,None,None None,0 0,M300_A24a,0,0,0
EN_ARTS_009,25,1,26,26,3,95,0,21,None,None,0,0,0,Strike Lightning,Qui Wil,1,1,1,0,0,0,0,0,Air,0,None,0,None,0,0,Single,Target,0,0,0,None None None,Paralysis ParalysisMecha None None,35 35 0 0,None,None None,0 0,M300_A31a,0,0,0
EN_ARTS_010,28,1,32,32,7,95,0,22,None,None,-3,0,0,Neutral None,Int Wil,1,1,1,0,0,0,0,0,Air,0,None,0,None,0,0,All,Target,0,0,0,None None None,Paralysis ParalysisMecha Stone MagicCalculation,25 25 25 0,None,None None,0 0,M300_B31a,1,0,0
EN_ARTS_011,25,1,24,24,2,95,0,21,None,None,2,0,0,Stab None,Tec Wil,0,1,1,0,3,1,0,0,None,0,None,0,None,0,0,Single,Target,0,0,0,None None None,Attack None None None,-10 0 0 0,None,None None,0 0,M300_B01a,0,0,0
EN_ARTS_012,25,1,24,24,2,95,0,21,None,None,2,0,0,Stab None,Tec Wil,0,1,1,0,3,1,0,0,None,0,None,0,None,0,0,Single,Target,0,0,0,None None None,Attack None None None,-10 0 0 0,None,None None,0 0,M300_B01a,0,0,0
EN_ARTS_013,25,1,24,24,2,95,0,21,None,None,2,0,0,Stab None,Tec Wil,0,1,1,0,3,1,0,0,None,0,None,0,None,0,0,Single,Target,0,0,0,None None None,Attack None None None,-10 0 0 0,None,None None,0 0,M300_B01a,0,0,0
EN_ARTS_014,25,1,24,24,2,95,0,21,None,None,2,0,0,Stab None,Tec Wil,0,1,1,0,3,1,0,0,None,0,None,0,None,0,0,Single,Target,0,0,0,None None None,Attack None None None,-10 0 0 0,None,None None,0 0,M300_B01a,0,0,0
EN_ARTS_015,25,1,24,24,2,95,0,21,None,None,2,0,0,Stab None,Tec Wil,0,1,1,0,3,1,0,0,None,0,None,0,None,0,0,Single,Target,0,0,0,None None None,Attack None None None,-10 0 0 0,None,None None,0 0,M300_B01a,0,0,0
EN_ARTS_016,25,1,24,24,2,95,0,21,None,None,2,0,0,Stab None,Tec Wil,0,1,1,0,3,1,0,0,None,0,None,0,None,0,0,Single,Target,0,0,0,None None None,Attack None None None,-10 0 0 0,None,None None,0 0,M300_B01a,0,0,0
EN_ARTS_017,25,1,24,24,2,95,0,21,None,None,2,0,0,Stab None,Tec Wil,0,1,1,0,3,1,0,0,None,0,None,0,None,0,0,Single,Target,0,0,0,None None None,Attack None None None,-10 0 0 0,None,None None,0 0,M300_B01a,0,0,0
EN_ARTS_018,25,1,24,24,2,95,0,21,None,None,2,0,0,Stab None,Tec Wil,0,1,1,0,3,1,0,0,None,0,None,0,None,0,0,Single,Target,0,0,0,None None None,Attack None None None,-10 0 0 0,None,None None,0 0,M300_B01a,0,0,0
EN_ARTS_019,25,1,24,24,2,95,0,21,None,None,2,0,0,Stab None,Tec Wil,0,1,1,0,3,1,0,0,None,0,None,0,None,0,0,Single,Target,0,0,0,None None None,Attack None None None,-10 0 0 0,None,None None,0 0,M300_B01a,0,0,0
EN_ARTS_020,25,1,24,24,2,95,0,21,None,None,2,0,0,Stab None,Tec Wil,0,1,1,0,3,1,0,0,None,0,None,0,None,0,0,Single,Target,0,0,0,None None None,Attack None None None,-10 0 0 0,None,None None,0 0,M300_B01a,0,0,0
